bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1311499,1733,H7123,1,Introduced,2020-01-16,"Health And Safety Of Pupils","Allows students in public schools to possess and use a topical sunscreen product.",1134,"Senate Education",2020-03-04,"Referred to Senate Education",https://legiscan.com/RI/bill/H7123/2020,http://status.rilin.state.ri.us/
1311764,1733,H7124,1,Introduced,2020-01-16,"Animal Care","Authorizes emergency medical service providers to transport and provide first aid to police dogs injured in the line of duty.",1122,"House Health, Education and Welfare",2020-01-16,"Introduced, referred to House H.E.W.",https://legiscan.com/RI/bill/H7124/2020,http://status.rilin.state.ri.us/
1311624,1733,H7126,1,Introduced,2020-01-16,"Rhode Island Food, Drugs, And Cosmetics Act","Limits the total amount that an insured person is required to pay for a covered prescription insulin drug at an amount not to exceed one hundred dollars ($100) per thirty (30) day supply.",1122,"House Health, Education and Welfare",2020-02-26,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/H7126/2020,http://status.rilin.state.ri.us/
1312009,1733,H7127,1,Introduced,2020-01-16,"Licensing Of Health Care Facilities","Mandates notice by hospital before planned procedure by out-of-network doctor emergency service charges limited to in-network rates.",1122,"House Health, Education and Welfare",2020-02-26,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/H7127/2020,http://status.rilin.state.ri.us/
1311938,1733,H7128,1,Introduced,2020-01-16,"Relating To Food And Drugs","Requires drug manufactures to establish fund and manage state approved drug take back programs, free of charge to the consumer and pharmacy.",1122,"House Health, Education and Welfare",2020-01-16,"Introduced, referred to House H.E.W.",https://legiscan.com/RI/bill/H7128/2020,http://status.rilin.state.ri.us/
1311291,1733,H7129,1,Introduced,2020-01-16,"Certified Nurse-teacher","Requires that only certified nurse-teachers may be employed as school nurses in elementary and secondary schools.",1122,"House Health, Education and Welfare",2020-01-16,"Introduced, referred to House H.E.W.",https://legiscan.com/RI/bill/H7129/2020,http://status.rilin.state.ri.us/
1311519,1733,H7130,1,Introduced,2020-01-16,"Divorce And Separation","Creates a custody procedure for pets in divorce and separation proceedings based on the best interests of the animal and would not apply to assistance/service animals.",1121,"House Judiciary",2020-02-12,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/H7130/2020,http://status.rilin.state.ri.us/
1311535,1733,H7131,1,Introduced,2020-01-16,"Access To Public Records","Provides an exemption to the access to public records law for winners of lottery prizes.",1121,"House Judiciary",2020-02-12,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/H7131/2020,http://status.rilin.state.ri.us/
1311661,1733,H7132,1,Introduced,2020-01-16,"Open Meetings","Allows school committees to add item(s) to their agendas for the purposes of discussion only without having to publish notice of the additional item(s).",1121,"House Judiciary",2020-02-12,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/H7132/2020,http://status.rilin.state.ri.us/
1311341,1733,H7133,1,Introduced,2020-01-16,"Sexual Offender Registration And Community Notification","Allows the superior court or the family court in reviewing sex offender level determination by the sex offender board of review, to raise or lower the offender's community notification level.",1121,"House Judiciary",2020-02-12,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/H7133/2020,http://status.rilin.state.ri.us/
1311642,1733,H7134,1,Introduced,2020-01-16,"Divorce And Separation--child Support","Extends child support obligations for non-custodial parents beyond emancipation if the children are attending a 2 or 4 year college and still reside with the custodial parent until 22 years of age.",1121,"House Judiciary",2020-02-12,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/H7134/2020,http://status.rilin.state.ri.us/
1311780,1733,H7135,1,Introduced,2020-01-16,"Courts - Family Court","Expands jurisdiction of family court related to custody or guardianship of immigrant children to include immigrant persons between 18 years and 21 years of age for purposes of abuse and neglect determinations in accordance with federal law.",1121,"House Judiciary",2020-02-12,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/H7135/2020,http://status.rilin.state.ri.us/
1311728,1733,H7136,1,Introduced,2020-01-16,"Courts -- Judicial Selection","Requires judicial nominating commission to include certain questions on application, requires commission to retain data relative to race and gender and classifies applicant’s information as public records with an opt out provision.",1121,"House Judiciary",2020-02-26,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/H7136/2020,http://status.rilin.state.ri.us/
1311465,1733,H7137,1,Introduced,2020-01-16,"Relating To State Affairs And Government","Requires all foster parents to undergo sensitivity training regarding the culture of their foster child.",1121,"House Judiciary",2020-02-12,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/H7137/2020,http://status.rilin.state.ri.us/
1312200,1733,H7138,1,Introduced,2020-01-16,"Abused And Neglected Children","Requires DCYF/family court to initially consider placement of a child under their care with immediate family members/next of kin before placement in foster care.",1121,"House Judiciary",2020-02-12,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/H7138/2020,http://status.rilin.state.ri.us/
1311447,1733,H7139,1,Introduced,2020-01-16,"State Police -- Equal Employment Opportunity","Establishes an equal opportunity unit within the division of state police to adopt an equal opportunity plan to increase the ranks of minorities and women among members of the state police.",1123,"House Labor",2020-02-05,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/H7139/2020,http://status.rilin.state.ri.us/
1311712,1733,H7140,1,Introduced,2020-01-16,"Residence Of Those In Government Custody Act","Requires that the state use the actual residences of persons in government custody for census and redistricting purposes.",1121,"House Judiciary",2020-03-04,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/H7140/2020,http://status.rilin.state.ri.us/
1311956,1733,H7141,1,Introduced,2020-01-16,"The Rhode Island Marijuana Expungement Act Of 2020","Provides that past criminal misdemeanors and felonies for possession of marijuana not be used against a person from entering the cannabis industry or any government assistance programs.",1121,"House Judiciary",2020-03-04,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/H7141/2020,http://status.rilin.state.ri.us/
1311278,1733,H7142,1,Introduced,2020-01-16,"Expungement Of Criminal Records","Provides those persons who have previously been convicted of marijuana possession, which would now constitute a decriminalized offense, to have their records for those convictions automatically expunged regardless of their criminal history.",1121,"House Judiciary",2020-02-11,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/H7142/2020,http://status.rilin.state.ri.us/
1312134,1733,H7143,1,Introduced,2020-01-16,"Bail And Recognizance","Amends the conditions of bail and recognizance to permit the release of a person charged with a misdemeanor without financial conditions.",1121,"House Judiciary",2020-01-28,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/H7143/2020,http://status.rilin.state.ri.us/
1312061,1733,H7144,1,Introduced,2020-01-16,"Equity Practice","Deletes all uses of the word master as it relates to courts and replaces it with the word arbiter.",1121,"House Judiciary",2020-01-29,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/H7144/2020,http://status.rilin.state.ri.us/
1311694,1733,H7145,1,Introduced,2020-01-16,"Judicial Nominating Commission","Requires the judicial nominating commission to actively solicit an attorneys of color who practice in Rhode Island but live in border states and to adopt regulations to promote that objective.",1121,"House Judiciary",2020-02-26,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/H7145/2020,http://status.rilin.state.ri.us/
1311588,1733,H7146,1,Introduced,2020-01-16,"Courts -- Judicial Nominating Commission","Promotes more diversity in the composition of the judicial nominating commission and would require that each list of qualified judicial candidates it submits to the governor for nomination include a person of color.",1121,"House Judiciary",2020-02-26,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/H7146/2020,http://status.rilin.state.ri.us/
1312115,1733,H7147,1,Introduced,2020-01-16,"Courts -- Judicial Nominating Commission","Requires that the judicial nominating commission be composed of at least three (3) members of color.",1121,"House Judiciary",2020-02-26,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/H7147/2020,http://status.rilin.state.ri.us/
1311904,1733,H7148,1,Introduced,2020-01-16,"Joint Committee Of The Repealer","Creates the joint committee of the repealer to compile suggestions for repeal of statutes, regulations, and executive orders received from citizens, businesses, and government agencies.",1121,"House Judiciary",2020-01-29,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/H7148/2020,http://status.rilin.state.ri.us/
1311921,1733,H7149,1,Introduced,2020-01-16,"Form And Effect Of Conveyances","Allows a municipality to publish any public notice in a newspaper within the municipality or any other platform selected by the town or city council of such municipality.",1121,"House Judiciary",2020-01-29,"Committee recommended measure be held for further study",https://legiscan.com/RI/bill/H7149/2020,http://status.rilin.state.ri.us/
