bill_id,date,chamber,sequence,action
1308990,2020-01-24,House,6,"Scheduled for consideration (01/28/2020)"
1308990,2020-01-24,House,7,"Proposed Substitute"
1308990,2020-01-28,House,8,"Committee recommends passage of Sub A"
1308990,2020-02-04,House,9,"Placed on House Calendar (02/06/2020)"
1308990,2020-02-06,House,10,"House passed Sub A as amended (floor amendment)"
1308990,2020-02-25,Senate,11,"Referred to Senate Judiciary"
1308990,2020-02-28,Senate,12,"Scheduled for hearing and/or consideration (03/03/2020)"
1308990,2020-03-02,Senate,13,"Proposed Substitute"
1308990,2020-03-03,Senate,14,"Committee recommends passage of Sub B"
1308990,2020-03-05,Senate,15,"Placed on Senate Calendar (03/10/2020)"
1308990,2020-03-10,Senate,16,"Senate passed Sub B as amended (floor amendment)"
1308990,2020-03-11,House,17,"Referred to House Judiciary"
1308990,2020-06-08,House,18,"Scheduled for consideration (06/10/2020)"
1308990,2020-06-10,House,19,"Committee recommends passage of Sub B as amended"
1308990,2020-06-15,House,20,"Placed on House Calendar (06/17/2020)"
1308990,2020-06-17,House,21,"House passed Sub B as amended (floor amendment)"
1308990,2020-06-17,Senate,22,"Placed on Senate Calendar (06/18/2020)"
1308990,2020-06-18,Senate,23,"Senate held on desk"
1308990,2020-07-10,Senate,24,"Placed on Senate Calendar (07/13/2020)"
1308990,2020-07-13,Senate,25,"Senate passed Sub B as amended (floor amendment)"
1308990,2020-07-14,House,26,"Placed on House Calendar (07/16/2020)"
1308990,2020-07-16,House,27,"House passed Sub B as amended in concurrence"
1308990,2020-07-17,Senate,28,"Transmitted to Governor"
1308990,2020-07-22,Senate,29,"Signed by Governor"
1309038,2020-01-15,House,1,"Introduced, referred to House Special Legislation"
1309038,2020-01-24,House,2,"Scheduled for hearing and/or consideration (01/30/2020)"
1309038,2020-01-30,House,3,"Committee recommended measure be held for further study"
1309087,2020-01-15,House,1,"Introduced, referred to House Corporations"
1309087,2020-01-31,House,2,"Scheduled for hearing and/or consideration (02/04/2020)"
1309087,2020-02-04,House,3,"Committee recommended measure be held for further study"
1309134,2020-01-15,House,1,"Introduced, referred to House Judiciary"
1309134,2020-01-24,House,2,"Scheduled for hearing and/or consideration (01/28/2020)"
1309134,2020-01-28,House,3,"Committee recommended measure be held for further study"
1309179,2020-01-15,House,1,"Introduced, referred to House H.E.W."
1309179,2020-01-22,House,2,"Scheduled for hearing and/or consideration (01/29/2020)"
1309179,2020-01-29,House,3,"Committee recommended measure be held for further study"
1309179,2020-02-17,House,4,"Scheduled for consideration (02/26/2020)"
1309179,2020-02-26,House,5,"Committee recommends passage"
1309225,2020-01-15,House,1,"Introduced, referred to House Veterans Affairs"
1309225,2020-02-17,House,2,"Scheduled for hearing and/or consideration (02/27/2020)"
1309225,2020-02-27,House,3,"Committee recommended measure be held for further study"
1309234,2020-01-15,Senate,1,"Placed on the Senate Consent Calendar (01/21/2020)"
1309234,2020-01-21,Senate,2,"Senate read and passed"
1309255,2020-01-15,House,1,"House read and passed"
1309279,2020-01-15,Senate,1,"Placed on the Senate Consent Calendar (01/21/2020)"
1309279,2020-01-21,Senate,2,"Senate read and passed"
1309306,2020-01-15,Senate,1,"Placed on the Senate Consent Calendar (01/21/2020)"
1309306,2020-01-21,Senate,2,"Senate read and passed"
1309306,2020-01-22,House,3,"Referred to House Corporations"
1309306,2020-01-24,House,4,"Scheduled for hearing and/or consideration (01/28/2020)"
1309306,2020-01-28,House,5,"Committee recommended measure be held for further study"
1309306,2020-01-31,House,6,"Scheduled for consideration (02/04/2020)"
1309306,2020-02-04,House,7,"Committee recommends passage in concurrence"
1309306,2020-02-17,House,8,"Placed on House Calendar (02/26/2020)"
1309306,2020-02-26,House,9,"House passed in concurrence"
1309306,2020-02-26,Senate,10,"Transmitted to Governor"
1309306,2020-03-05,Senate,11,"Effective without Governor's signature"
1309329,2020-01-15,Senate,1,"Placed on the Senate Consent Calendar (01/21/2020)"
1309329,2020-01-21,Senate,2,"Senate read and passed"
1309357,2020-01-15,House,1,"House read and passed"
1309382,2020-01-15,House,1,"House read and passed"
1309382,2020-01-22,Senate,2,"Recommended for Immediate Consideration"
1309382,2020-01-22,Senate,3,"Senate passed in concurrence"
1309382,2020-01-22,House,4,"Transmitted to Governor"
1309382,2020-01-28,House,5,"Signed by Governor"
1309407,2020-01-15,Senate,1,"Placed on the Senate Consent Calendar (01/21/2020)"
1309407,2020-01-21,Senate,2,"Senate read and passed"
1309432,2020-01-15,Senate,1,"Placed on the Senate Consent Calendar (01/21/2020)"
1309432,2020-01-21,Senate,2,"Senate read and passed"
1309460,2020-01-15,Senate,1,"Placed on the Senate Consent Calendar (01/21/2020)"
1309460,2020-01-21,Senate,2,"Senate read and passed"
1309485,2020-01-15,Senate,1,"Placed on the Senate Consent Calendar (01/21/2020)"
1309485,2020-01-21,Senate,2,"Senate read and passed"
1309509,2020-01-15,Senate,1,"Placed on the Senate Consent Calendar (01/21/2020)"
1309509,2020-01-21,Senate,2,"Senate read and passed"
1309535,2020-01-15,Senate,1,"Placed on the Senate Consent Calendar (01/21/2020)"
1309535,2020-01-21,Senate,2,"Senate read and passed"
1309563,2020-01-15,Senate,1,"Placed on the Senate Consent Calendar (01/21/2020)"
1309563,2020-01-21,Senate,2,"Senate read and passed"
1309587,2020-01-15,House,1,"House read and passed"
1309613,2020-01-15,House,1,"House read and passed"
1309636,2020-01-15,Senate,1,"Placed on the Senate Consent Calendar (01/21/2020)"
1309636,2020-01-21,Senate,2,"Senate read and passed"
1309636,2020-01-22,House,3,"House passed in concurrence"
1309636,2020-01-22,Senate,4,"Transmitted to Governor"
1309636,2020-01-28,Senate,5,"Signed by Governor"
1310944,2020-01-16,House,1,"Introduced, referred to House Judiciary"
1310944,2020-01-24,House,2,"Scheduled for hearing and/or consideration (01/28/2020)"
1310944,2020-01-28,House,3,"Committee recommended measure be held for further study"
1310944,2020-02-28,House,4,"Scheduled for consideration (03/03/2020)"
1310944,2020-03-03,House,5,"Committee recommends passage"
1311269,2020-01-16,House,1,"Introduced, referred to House Judiciary"
1311269,2020-01-31,House,2,"Committee transferred to House Finance"
1311278,2020-01-16,House,1,"Introduced, referred to House Judiciary"
1311278,2020-02-07,House,2,"Scheduled for hearing and/or consideration (02/11/2020)"
1311278,2020-02-11,House,3,"Committee recommended measure be held for further study"
1311291,2020-01-16,House,1,"Introduced, referred to House H.E.W."
1311308,2020-01-16,House,1,"Introduced, referred to House Municipal Government"
1311308,2020-02-07,House,2,"Scheduled for hearing and/or consideration (02/13/2020)"
1311308,2020-02-13,House,3,"Committee recommended measure be held for further study"
1311324,2020-01-16,House,1,"Introduced, referred to House Finance"
1311341,2020-01-16,House,1,"Introduced, referred to House Judiciary"
1311341,2020-01-31,House,2,"Scheduled for hearing and/or consideration (02/05/2020)"
1311341,2020-02-12,House,3,"Committee recommended measure be held for further study"
1311357,2020-01-16,House,1,"Introduced, referred to House H.E.W."
1311377,2020-01-16,House,1,"Introduced, referred to House Municipal Government"
1311377,2020-01-24,House,2,"Scheduled for hearing and/or consideration (01/30/2020)"
1311377,2020-01-30,House,3,"Committee recommended measure be held for further study"
1311393,2020-01-16,House,1,"Introduced, referred to House Veterans Affairs"
1311393,2020-02-17,House,2,"Scheduled for hearing and/or consideration (02/27/2020)"
1311393,2020-02-27,House,3,"Committee recommended measure be held for further study"
1311412,2020-01-16,House,1,"Introduced, referred to House H.E.W."
1311412,2020-01-30,House,2,"Committee transferred to House Environment and Natural Resources"
1311412,2020-02-07,House,3,"Scheduled for hearing and/or consideration (02/13/2020)"
1311412,2020-02-13,House,4,"Committee recommended measure be held for further study"
1311412,2020-02-14,House,5,"Scheduled for consideration (02/27/2020)"
1311412,2020-02-27,House,6,"Committee recommends passage"
1311412,2020-02-28,House,7,"Placed on House Calendar (03/04/2020)"
1311412,2020-03-04,House,8,"House read and passed"
1311430,2020-01-16,House,1,"Introduced, referred to House Special Legislation"
1311430,2020-01-24,House,2,"Scheduled for hearing and/or consideration (01/30/2020)"
1311430,2020-01-31,House,3,"Committee recommended measure be held for further study"
1311447,2020-01-16,House,1,"Introduced, referred to House Judiciary"
1311447,2020-01-24,House,2,"Committee transferred to House Labor"
1311447,2020-01-31,House,3,"Scheduled for hearing and/or consideration (02/05/2020)"
1311447,2020-02-05,House,4,"Committee recommended measure be held for further study"
1311465,2020-01-16,House,1,"Introduced, referred to House Judiciary"
1311465,2020-02-07,House,2,"Scheduled for hearing and/or consideration (02/12/2020)"
1311465,2020-02-12,House,3,"Committee recommended measure be held for further study"
1311481,2020-01-16,House,1,"Introduced, referred to House Small Business"
1311481,2020-02-14,House,2,"Scheduled for hearing and/or consideration (02/25/2020)"
1311481,2020-02-25,House,3,"Committee recommended measure be held for further study"
1311499,2020-01-16,House,1,"Introduced, referred to House H.E.W."
1311499,2020-01-31,House,2,"Scheduled for hearing and/or consideration (02/05/2020)"
1311499,2020-02-05,House,3,"Committee recommended measure be held for further study"
1311499,2020-02-07,House,4,"Scheduled for consideration (02/12/2020)"
1311499,2020-02-11,House,5,"Proposed Substitute"
1311499,2020-02-12,House,6,"Committee recommends passage of Sub A"
1311499,2020-02-17,House,7,"Placed on House Calendar (02/26/2020)"
1311499,2020-02-26,House,8,"House passed Sub A"
1311499,2020-03-04,Senate,9,"Referred to Senate Education"
1311519,2020-01-16,House,1,"Introduced, referred to House Judiciary"
1311519,2020-02-07,House,2,"Scheduled for hearing and/or consideration (02/12/2020)"
1311519,2020-02-12,House,3,"Committee recommended measure be held for further study"
1311535,2020-01-16,House,1,"Introduced, referred to House Judiciary"
1311535,2020-02-07,House,2,"Scheduled for hearing and/or consideration (02/12/2020)"
1311535,2020-02-12,House,3,"Committee recommended measure be held for further study"
1311553,2020-01-16,House,1,"Introduced, referred to House Corporations"
1311553,2020-01-24,House,2,"Scheduled for hearing and/or consideration (01/28/2020)"
1311553,2020-01-28,House,3,"Committee recommended measure be held for further study"
1311570,2020-01-16,House,1,"Introduced, referred to House Judiciary"
1311570,2020-01-31,House,2,"Scheduled for hearing and/or consideration (02/05/2020)"
1311570,2020-02-05,House,3,"Committee recommended measure be held for further study"
1311588,2020-01-16,House,1,"Introduced, referred to House Judiciary"
1311588,2020-02-17,House,2,"Scheduled for hearing and/or consideration (02/26/2020)"
1311588,2020-02-26,House,3,"Committee recommended measure be held for further study"
1311605,2020-01-16,House,1,"Introduced, referred to House Labor"
1311605,2020-02-03,House,2,"Scheduled for hearing and/or consideration (02/05/2020)"
1311605,2020-02-05,House,3,"Committee recommended measure be held for further study"
1311624,2020-01-16,House,1,"Introduced, referred to House H.E.W."
1311624,2020-02-17,House,2,"Scheduled for hearing and/or consideration (02/26/2020)"
1311624,2020-02-26,House,3,"Committee recommended measure be held for further study"
1311642,2020-01-16,House,1,"Introduced, referred to House Judiciary"
1311642,2020-02-07,House,2,"Scheduled for hearing and/or consideration (02/12/2020)"
1311642,2020-02-12,House,3,"Committee recommended measure be held for further study"
1311661,2020-01-16,House,1,"Introduced, referred to House Judiciary"
1311661,2020-02-07,House,2,"Scheduled for hearing and/or consideration (02/12/2020)"
1311661,2020-02-12,House,3,"Committee recommended measure be held for further study"
1311676,2020-01-16,House,1,"Introduced, referred to House Finance"
1311694,2020-01-16,House,1,"Introduced, referred to House Judiciary"
1311694,2020-02-17,House,2,"Scheduled for hearing and/or consideration (02/26/2020)"
1311694,2020-02-26,House,3,"Committee recommended measure be held for further study"
1311712,2020-01-16,House,1,"Introduced, referred to House Judiciary"
1311712,2020-02-28,House,2,"Scheduled for hearing and/or consideration (03/04/2020)"
1311712,2020-03-04,House,3,"Committee recommended measure be held for further study"
1311728,2020-01-16,House,1,"Introduced, referred to House Judiciary"
1311728,2020-02-17,House,2,"Scheduled for hearing and/or consideration (02/26/2020)"
1311728,2020-02-26,House,3,"Committee recommended measure be held for further study"
1311749,2020-01-16,House,1,"Introduced, referred to House Environment and Natural Resources"
1311749,2020-01-31,House,2,"Scheduled for hearing and/or consideration (02/06/2020)"
1311749,2020-02-06,House,3,"Committee recommended measure be held for further study"
1311764,2020-01-16,House,1,"Introduced, referred to House H.E.W."
1311780,2020-01-16,House,1,"Introduced, referred to House Judiciary"
1311780,2020-02-07,House,2,"Scheduled for hearing and/or consideration (02/12/2020)"
1311780,2020-02-12,House,3,"Committee recommended measure be held for further study"
1311799,2020-01-16,House,1,"Introduced, referred to House Labor"
1311799,2020-02-03,House,2,"Scheduled for hearing and/or consideration (02/05/2020)"
1311799,2020-02-05,House,3,"Committee recommended measure be held for further study"
1311799,2020-02-07,House,4,"Scheduled for consideration (02/11/2020)"
1311799,2020-02-07,House,5,"Proposed Substitute"
1311799,2020-02-11,House,6,"Committee recommends passage of Sub A"
1311799,2020-02-11,House,7,"Placed on House Calendar (02/13/2020)"
1311799,2020-02-13,House,8,"House passed Sub A"
1311799,2020-02-28,Senate,9,"Placed on Senate Calendar (03/04/2020)"
1311799,2020-03-04,Senate,10,"Senate passed Sub A in concurrence"
1311799,2020-03-04,House,11,"Transmitted to Governor"
1311799,2020-03-10,House,12,"Signed by Governor"
1311817,2020-01-16,House,1,"Introduced, referred to House Corporations"
1311817,2020-01-24,House,2,"Scheduled for hearing and/or consideration (01/28/2020)"
1311817,2020-01-28,House,3,"Committee recommended measure be held for further study"
1311832,2020-01-16,House,1,"Introduced, referred to House Environment and Natural Resources"
1311832,2020-01-31,House,2,"Scheduled for hearing and/or consideration (02/06/2020)"
1311832,2020-02-06,House,3,"Committee recommended measure be held for further study"
